,Date,Interest Rate,Inflation Rate,Close SP500,CPIAUCSL,Close Russell,Close Oil,Close Gold
13130,2012-02-08,,,46.164223835339996,,828.390015,117.18,1733.55
13131,2012-02-09,,,46.24565035392084,,824.98999,118.4,1729.6
13132,2012-02-10,,,45.89059997774293,,813.330017,118.13,1719.85
13133,2012-02-13,,,46.31490464876051,,824.809998,118.73,1722.5
13134,2012-02-14,,,46.2369604449502,,820.650024,118.3,1720.1
13135,2012-02-15,,,45.99543902605371,,813.97998,120.25,1729.01
13136,2012-02-16,,,46.47484070971408,,829.960022,121.0,1728.7
13137,2012-02-17,,,46.53316224102482,,828.679993,120.69,1722.45
13138,2012-02-20,,,,,,,1734.0
13139,2012-02-21,,,46.40465536172347,,823.200012,120.85,1759.15
13140,2012-02-22,,,46.264586640179424,,816.5,123.07,1777.55
13141,2012-02-23,,,46.5137353148562,,829.22998,124.53,1780.1
13142,2012-02-24,,,46.523367171063015,,826.919983,124.89,1773.49
13143,2012-02-27,,,46.615445084702806,,826.659973,126.46,1766.3
13144,2012-02-28,,,46.71016409471965,,823.799988,124.02,1785.85
13145,2012-02-29,,,46.51559356222506,,810.940002,122.23,1695.2
13146,2012-03-01,0.13,2.3,46.82199825587027,228.807,815.219971,125.76,1716.55
13147,2012-03-02,,,46.633818347825596,,802.419983,125.93,1712.3
13148,2012-03-05,,,46.518193042264926,,803.650024,126.68,1706.7
13149,2012-03-06,,,45.6934214487605,,787.090027,125.03,1674.0
13150,2012-03-07,,,46.0960309628414,,795.950012,125.37,1684.95
13151,2012-03-08,,,46.58133123641324,,806.340027,127.96,1700.65
13152,2012-03-09,,,46.853835665391166,,817.0,128.08,1713.09
13153,2012-03-12,,,46.83974654224154,,814.289978,127.27,1700.53
13154,2012-03-13,,,47.64502531149729,,831.22998,128.14,1675.5
13155,2012-03-14,,,47.44796040119611,,823.400024,126.98,1643.6
13156,2012-03-15,,,47.795366386527974,,831.460022,123.63,1658.23
13157,2012-03-16,,,47.84968431380832,,830.179993,125.09,1660.65
13158,2012-03-19,,,47.996595072238435,,837.77002,125.76,1664.55
13159,2012-03-20,,,47.74618057793031,,829.23999,124.38,1650.35
13160,2012-03-21,,,47.75838741800443,,829.919983,123.89,1650.5
13161,2012-03-22,,,47.463723337035546,,821.440002,122.49,1644.85
13162,2012-03-23,,,47.62981191832121,,830.030029,125.21,1662.26
13163,2012-03-26,,,48.333048865332735,,846.130005,125.85,1689.98
13164,2012-03-27,,,48.238623007864696,,839.97998,125.25,1680.05
13165,2012-03-28,,,47.93619368977076,,834.450012,124.41,1662.18
13166,2012-03-29,,,47.8775284313033,,832.219971,123.23,1661.38
13167,2012-03-30,,,47.94076556327359,,830.299988,123.41,1668.9
13168,2012-04-01,0.14,2.3,,229.187,,,
13169,2012-04-02,,,48.258043073167734,,840.630005,124.44,1677.75
13170,2012-04-03,,,48.22949347059999,,834.799988,,1645.33
13171,2012-04-04,,,47.77403788858612,,820.380005,123.04,1620.23
13172,2012-04-05,,,47.75006204416821,,818.179993,123.58,1631.25
13173,2012-04-06,,,,,,,1639.49
13174,2012-04-09,,,47.18365427084951,,803.460022,,1641.28
13175,2012-04-10,,,46.25976577787858,,784.150024,121.89,1660.35
13176,2012-04-11,,,46.693707386652626,,796.590027,120.41,1657.95
13177,2012-04-12,,,47.37337855761871,,808.590027,120.57,1675.48
13178,2012-04-13,,,46.9251866524906,,796.289978,120.62,1659.0
13179,2012-04-16,,,46.92880839475298,,798.080017,118.23,1652.1
13180,2012-04-17,,,47.573676648682785,,810.630005,117.41,1649.9
13181,2012-04-18,,,47.46647374910702,,803.320007,115.18,1642.07
13182,2012-04-19,,,47.248760716657024,,798.900024,117.0,1643.6
13183,2012-04-20,,,47.432912554192754,,804.049988,118.08,1642.7
13184,2012-04-23,,,46.930619151996716,,791.849976,116.66,1638.7
13185,2012-04-24,,,47.00795309904164,,798.049988,117.74,1641.0
13186,2012-04-25,,,47.67120615253225,,812.119995,117.45,1644.7
13187,2012-04-26,,,48.12153974867293,,818.330017,119.33,1656.9
13188,2012-04-27,,,48.41264258464798,,825.469971,119.3,1662.05
13189,2012-04-30,,,48.152718665743514,,816.880005,118.66,1664.36
13190,2012-05-01,0.16,2.3,48.381782547171625,228.713,815.890015,119.57,1662.1
13191,2012-05-02,,,48.434611114074606,,818.599976,117.57,1653.5
13192,2012-05-03,,,47.931194888960036,,806.590027,115.91,1635.76
13193,2012-05-04,,,47.2188065824365,,791.840027,111.66,1642.83
13194,2012-05-07,,,47.30942969197141,,793.809998,,1639.15
13195,2012-05-08,,,47.12599261943251,,793.059998,110.48,1605.0
13196,2012-05-09,,,46.82031794032082,,788.919983,111.89,1589.34
13197,2012-05-10,,,46.78863916832155,,791.75,112.24,1593.66
13198,2012-05-11,,,46.80347379609676,,790.059998,112.5,1580.05
13199,2012-05-14,,,46.25526896877481,,778.950012,110.79,1556.85
13200,2012-05-15,,,46.00567046212725,,777.359985,111.4,1544.45
13201,2012-05-16,,,45.73448447760335,,772.109985,109.8,1540.05
13202,2012-05-17,,,44.70042027138124,,754.330017,109.31,1574.0
13203,2012-05-18,,,44.25710886571142,,747.210022,108.03,1593.09
13204,2012-05-21,,,45.07758560438951,,764.640015,109.02,1592.65
13205,2012-05-22,,,45.16571339355575,,759.630005,109.76,1568.95
13206,2012-05-23,,,45.42003934674793,,765.169983,106.88,1562.0
13207,2012-05-24,,,45.51081483920415,,766.570007,107.2,1559.0
13208,2012-05-25,,,45.47075852725241,,766.409973,107.86,1573.45
13209,2012-05-28,,,,,,,1573.33
13210,2012-05-29,,,45.98499752342701,,777.159973,107.55,1555.75
13211,2012-05-30,,,45.14574158085717,,762.0,103.85,1562.45
13212,2012-05-31,,,45.0301270725992,,761.820007,103.86,1560.7
13213,2012-06-01,0.16,2.2,43.77353254318237,228.524,737.419983,98.63,1626.25
13214,2012-06-04,,,43.67943345235454,,737.23999,97.74,1618.4
13215,2012-06-05,,,44.062037109401494,,746.090027,98.65,1617.1
13216,2012-06-06,,,45.09644203431076,,765.169983,101.14,1620.4
13217,2012-06-07,,,44.99563873734739,,760.340027,100.05,1589.0
13218,2012-06-08,,,45.368765540189216,,769.190002,97.57,1594.45
13219,2012-06-11,,,44.69299307247003,,751.01001,98.6,1596.45
13220,2012-06-12,,,45.165130874911945,,761.530029,96.59,1610.05
13221,2012-06-13,,,44.732404253813954,,752.380005,97.29,1618.35
13222,2012-06-14,,,45.14477356692155,,762.340027,96.46,1623.32
13223,2012-06-15,,,45.63270863367452,,771.320007,97.13,1626.76
13224,2012-06-18,,,45.875966920985114,,772.530029,95.21,1628.4
13225,2012-06-19,,,46.309667167464895,,786.429993,95.14,1618.07
13226,2012-06-20,,,46.17017278869947,,784.049988,93.5,1605.9
13227,2012-06-21,,,45.14014317863517,,764.830017,89.22,1565.3
13228,2012-06-22,,,45.43124586409993,,775.159973,89.22,1572.15
13229,2012-06-25,,,44.76015170845721,,761.900024,88.69,1584.6
13230,2012-06-26,,,44.997293615473644,,765.02002,90.19,1572.15
13231,2012-06-27,,,45.211173676318595,,776.23999,92.06,1574.3
13232,2012-06-28,,,45.16100520220068,,775.890015,91.02,1551.9
13233,2012-06-29,,,46.276738494039904,,798.48999,94.17,1598.6
13234,2012-07-01,0.16,2.1,,228.59,,,
13235,2012-07-02,,,46.4141803357395,,807.940002,95.28,1596.35
13236,2012-07-03,,,46.75604296516949,,818.48999,99.89,1616.65
13237,2012-07-04,,,,,,,1615.63
13238,2012-07-05,,,46.66301754407766,,817.429993,101.54,1604.75
13239,2012-07-06,,,46.2060285602467,,807.140015,98.5,1582.9
13240,2012-07-09,,,46.06580278006467,,804.799988,99.94,1587.15
13241,2012-07-10,,,45.63872742937039,,795.169983,99.15,1566.5
13242,2012-07-11,,,45.53751826200411,,792.26001,99.23,1576.9
13243,2012-07-12,,,45.470014685405594,,789.619995,99.18,1572.4
13244,2012-07-13,,,46.16772788247618,,800.98999,101.91,1589.05
13245,2012-07-16,,,46.00264458421064,,796.659973,102.1,1589.35
13246,2012-07-17,,,46.30169023193435,,799.450012,104.21,1582.75
13247,2012-07-18,,,46.65673034748851,,805.059998,105.92,1573.8
13248,2012-07-19,,,46.52922841120189,,802.169983,107.79,1582.05
13249,2012-07-20,,,46.03860442979937,,791.539978,106.98,1583.63
13250,2012-07-23,,,45.56997652635374,,778.900024,103.91,1576.9
13251,2012-07-24,,,45.12648657999471,,767.75,103.57,1580.5
13252,2012-07-25,,,45.13966215421668,,769.309998,102.35,1605.38
13253,2012-07-26,,,45.855737432969356,,777.109985,104.77,1616.2
13254,2012-07-27,,,46.817250223286386,,796.0,106.3,1623.28
13255,2012-07-30,,,46.716258491430665,,791.580017,106.54,1621.1
13256,2012-07-31,,,46.3460173745994,,786.940002,105.93,1613.9
13257,2012-08-01,0.13,1.9,46.10669197933336,229.918,771.130005,106.78,1599.2
13258,2012-08-02,,,45.880506953900365,,768.599976,107.55,1590.35
13259,2012-08-03,,,46.71001814833257,,788.47998,109.57,1604.3
13260,2012-08-06,,,46.81562870292537,,794.349976,110.01,1611.0
13261,2012-08-07,,,47.18769934061354,,801.340027,112.39,1611.18
13262,2012-08-08,,,46.956979364222654,,800.159973,113.42,1611.9
13263,2012-08-09,,,46.958841906052776,,802.900024,113.52,1617.7
13264,2012-08-10,,,47.036121114231314,,801.549988,113.13,1620.05
13265,2012-08-13,,,46.93855354427237,,799.48999,114.48,1610.15
13266,2012-08-14,,,46.88139247597582,,796.880005,113.9,1598.65
13267,2012-08-15,,,47.07380588128503,,804.26001,115.51,1603.38
13268,2012-08-16,,,47.47452316261762,,813.080017,116.12,1614.8
13269,2012-08-17,,,47.64475856569752,,819.890015,115.2,1615.8
13270,2012-08-20,,,47.48026145843014,,816.51001,115.5,1620.7
13271,2012-08-21,,,47.37823707973008,,815.359985,116.03,1638.5
13272,2012-08-22,,,47.38118499451507,,812.559998,115.77,1654.0
13273,2012-08-23,,,47.10156487271322,,806.0,117.45,1670.65
13274,2012-08-24,,,47.35812899681319,,809.190002,115.76,1670.35
13275,2012-08-27,,,47.29973366223605,,810.400024,113.74,1664.1
13276,2012-08-28,,,47.305052403921046,,814.280029,112.62,1667.03
13277,2012-08-29,,,47.35109227519911,,817.840027,112.53,1656.55
13278,2012-08-30,,,47.037911998091545,,808.640015,112.28,1656.15
13279,2012-08-31,,,47.28836001581059,,812.090027,113.93,1691.15
13280,2012-09-01,0.14,2.0,,231.015,,,
13281,2012-09-03,,,,,,,1692.4
13282,2012-09-04,,,47.33882265669846,,822.140015,114.98,1696.4
13283,2012-09-05,,,47.2384743293566,,821.22998,113.32,1693.65
13284,2012-09-06,,,48.12794759467376,,837.950012,114.5,1701.65
13285,2012-09-07,,,48.37062280203125,,842.27002,113.64,1736.5
13286,2012-09-10,,,48.076527687762166,,839.369995,113.84,1725.8
13287,2012-09-11,,,48.1831259485499,,841.919983,114.86,1731.75
13288,2012-09-12,,,48.30022807366553,,845.119995,114.86,1731.5
13289,2012-09-13,,,48.96432138069541,,856.119995,116.0,1766.9
13290,2012-09-14,,,49.20383073013704,,864.700012,117.48,1772.48
13291,2012-09-17,,,48.9575623238245,,858.900024,116.7,1761.45
13292,2012-09-18,,,48.80647358562039,,856.929993,113.29,1770.95
13293,2012-09-19,,,48.950045842908125,,856.080017,108.49,1769.8
13294,2012-09-20,,,48.776567098247796,,851.51001,109.41,1766.7
13295,2012-09-21,,,48.806492392666044,,855.51001,111.27,1773.05
13296,2012-09-24,,,48.71550681943123,,851.76001,109.2,1764.15
13297,2012-09-25,,,48.24281260812968,,839.119995,110.77,1760.65
13298,2012-09-26,,,47.9476080426732,,833.929993,108.99,1752.2
13299,2012-09-27,,,48.38490070224599,,843.539978,111.45,1777.9
13300,2012-09-28,,,48.24516470288545,,837.450012,111.36,1771.22
13301,2012-10-01,0.16,2.0,48.3122110128139,231.638,840.309998,112.58,1774.4
13302,2012-10-02,,,48.35842514677649,,840.51001,112.49,1778.0
13303,2012-10-03,,,48.5515024280258,,838.780029,109.32,1779.15
13304,2012-10-04,,,48.93922273010279,,844.650024,110.48,1790.55
13305,2012-10-05,,,48.988318010571255,,842.859985,112.17,1780.98
13306,2012-10-08,,,48.84742557507964,,838.409973,112.6,1774.9
13307,2012-10-09,,,48.32315834644621,,827.919983,114.32,1764.15
13308,2012-10-10,,,48.049265396146644,,826.75,116.11,1762.55
13309,2012-10-11,,,48.0852623475732,,829.780029,116.18,1768.8
13310,2012-10-12,,,47.84864692287992,,823.090027,115.17,1754.25
13311,2012-10-15,,,48.25705241722776,,828.280029,115.0,1736.1
13312,2012-10-16,,,48.69853052608751,,835.440002,115.0,1747.8
13313,2012-10-17,,,48.86395993598513,,842.52002,113.49,1750.3
13314,2012-10-18,,,48.855769336749916,,837.119995,112.58,1741.7
13315,2012-10-19,,,48.13314806046602,,821.0,111.89,1720.9
13316,2012-10-22,,,48.114641728253815,,820.52002,109.62,1729.45
13317,2012-10-23,,,47.6486939522078,,816.200012,107.53,1708.7
13318,2012-10-24,,,47.539177775382996,,813.650024,107.66,1702.43
13319,2012-10-25,,,47.690220482104664,,816.820007,107.64,1711.8
13320,2012-10-26,,,47.68853281803479,,813.25,108.9,1711.35
13321,2012-10-29,,,,,,109.33,1709.85
13322,2012-10-30,,,,,,109.4,1709.49
13323,2012-10-31,,,47.864898052962936,,818.72998,109.89,1720.55
13324,2012-11-01,0.16,1.9,48.50958070001065,231.249,827.849976,108.84,1714.7
13325,2012-11-02,,,48.21038844641997,,814.369995,106.79,1677.85
13326,2012-11-05,,,48.33126065746838,,819.539978,105.59,1684.6
13327,2012-11-06,,,48.739651224931606,,825.640015,109.27,1715.95
13328,2012-11-07,,,47.87062110983773,,804.52002,108.21,1716.69
13329,2012-11-08,,,47.3266855025002,,793.650024,107.23,1730.99
13330,2012-11-09,,,47.30219117754343,,795.02002,108.61,1731.24
13331,2012-11-12,,,47.27851895024182,,793.76001,110.23,1728.35
13332,2012-11-13,,,47.16163834797889,,789.01001,108.82,1725.5
13333,2012-11-14,,,46.41581670403744,,773.200012,109.66,1726.45
13334,2012-11-15,,,46.35402519767384,,769.47998,110.07,1715.8
13335,2012-11-16,,,46.714028230566065,,776.280029,106.81,1713.7
13336,2012-11-19,,,47.4651390397654,,793.059998,110.06,1731.94
13337,2012-11-20,,,47.64864161071135,,793.809998,110.01,1728.65
13338,2012-11-21,,,47.75098997413718,,798.380005,110.81,1729.11
13339,2012-11-22,,,,,,,1729.55
13340,2012-11-23,,,48.2729218235079,,807.179993,110.14,1753.0
13341,2012-11-26,,,48.143580867228394,,809.02002,110.18,1749.1
13342,2012-11-27,,,47.97244506317785,,807.73999,109.33,1742.05
13343,2012-11-28,,,48.30785900295175,,813.5,108.26,1719.69
13344,2012-11-29,,,48.56472499981095,,823.200012,110.47,1725.4
13345,2012-11-30,,,48.600377185192066,,821.919983,110.84,1714.8
13346,2012-12-01,0.16,1.9,,231.221,,,
13347,2012-12-03,,,48.377998107711214,,820.799988,111.27,1715.25
13348,2012-12-04,,,48.32597429704982,,822.119995,109.99,1697.35
13349,2012-12-05,,,48.388058016565985,,820.599976,108.96,1693.99
13350,2012-12-06,,,48.500761559993755,,821.789978,108.01,1699.14
13351,2012-12-07,,,48.619466972601074,,822.27002,107.16,1703.65
13352,2012-12-10,,,48.66117295096515,,826.26001,108.25,1710.25
13353,2012-12-11,,,48.90381230930356,,834.98999,107.6,1710.1
13354,2012-12-12,,,48.91724311390986,,829.390015,110.17,1711.95
13355,2012-12-13,,,48.63011126631406,,824.200012,110.18,1697.3
13356,2012-12-14,,,48.5234029641083,,823.75,109.28,1695.47
13357,2012-12-17,,,49.07739075722284,,835.0,109.35,1697.93
13358,2012-12-18,,,49.65591794581339,,847.690002,109.96,1670.15
13359,2012-12-19,,,49.40917007529709,,847.890015,109.95,1666.94
13360,2012-12-20,,,49.68250235138876,,852.48999,110.57,1647.75
13361,2012-12-21,,,49.30760563676457,,847.919983,109.13,1656.99
13362,2012-12-24,,,49.22720024002835,,844.73999,108.44,1657.48
13363,2012-12-25,,,,,,,1658.9
13364,2012-12-26,,,48.86422838491057,,838.890015,110.72,1660.14
13365,2012-12-27,,,48.89440654570167,,837.400024,110.04,1663.9
13366,2012-12-28,,,48.44576280374927,,832.099976,110.05,1655.4
13367,2012-12-31,,,49.16188073849047,,849.349976,110.8,1674.95
13368,2013-01-01,0.14,1.9,,231.679,,,1675.15
13369,2013-01-02,,,50.26618414493647,,873.419983,112.98,1686.75
13370,2013-01-03,,,50.274802013772174,,872.599976,113.03,1663.35
13371,2013-01-04,,,50.59064366034999,,879.150024,112.58,1656.85
13372,2013-01-07,,,50.51742245946161,,875.799988,112.49,1647.25
13373,2013-01-08,,,50.32559218510394,,874.700012,113.03,1659.0
13374,2013-01-09,,,50.61786796303573,,879.51001,113.07,1657.9
13375,2013-01-10,,,50.817689748850164,,881.23999,112.97,1675.25
13376,2013-01-11,,,50.80017104035957,,880.77002,110.3,1663.05
13377,2013-01-14,,,50.85841881480511,,880.099976,111.32,1667.2
13378,2013-01-15,,,51.03424314517807,,884.599976,111.72,1678.9
13379,2013-01-16,,,50.92939945431795,,882.309998,110.97,1679.5
13380,2013-01-17,,,51.33789297012768,,890.359985,111.01,1687.64
13381,2013-01-18,,,51.444787971266024,,892.799988,111.71,1683.95
13382,2013-01-21,,,,,,,1690.05
13383,2013-01-22,,,51.745551127391856,,899.23999,112.72,1692.1
13384,2013-01-23,,,51.76206882903864,,896.700012,113.68,1685.75
13385,2013-01-24,,,52.06737235044385,,900.190002,114.59,1667.74
13386,2013-01-25,,,52.567067432338064,,905.23999,113.88,1658.69
13387,2013-01-28,,,52.41386302454131,,906.710022,113.92,1654.95
13388,2013-01-29,,,52.57437294328606,,907.309998,115.22,1663.85
13389,2013-01-30,,,52.36235445338291,,896.909973,115.42,1677.1
13390,2013-01-31,,,52.22885283644383,,902.090027,115.55,1663.6
13391,2013-02-01,0.15,2.0,52.595622713889995,232.937,911.200012,115.55,1667.15
13392,2013-02-04,,,52.06153577638038,,899.280029,116.06,1674.4
13393,2013-02-05,,,52.49805786604421,,908.219971,117.03,1673.0
13394,2013-02-06,,,52.587165211245676,,911.289978,116.61,1677.49
13395,2013-02-07,,,52.477510042815354,,908.099976,117.17,1671.3
13396,2013-02-08,,,52.82041812753468,,913.669983,118.9,1667.5
13397,2013-02-11,,,52.76017928156152,,913.030029,118.29,1649.74
13398,2013-02-12,,,52.929870036087536,,917.52002,117.89,1650.8
13399,2013-02-13,,,53.01739573295702,,920.580017,118.43,1642.74
13400,2013-02-14,,,53.007342316733116,,923.76001,118.48,1634.85
13401,2013-02-15,,,53.012048169316955,,923.150024,117.4,1609.44
13402,2013-02-18,,,,,,,1610.05
13403,2013-02-19,,,53.23292913065668,,932.0,117.04,1604.6
13404,2013-02-20,,,52.45158243760989,,913.5,116.23,1562.9
13405,2013-02-21,,,52.066247523811306,,905.400024,114.19,1576.05
13406,2013-02-22,,,52.58980561668674,,916.150024,113.74,1580.7
13407,2013-02-25,,,51.64604553501857,,895.840027,114.55,1594.24
13408,2013-02-26,,,51.98476932733728,,900.049988,112.96,1613.49
13409,2013-02-27,,,52.735289445963865,,909.919983,112.24,1597.6
13410,2013-02-28,,,52.70602002491554,,911.109985,112.2,1580.14
13411,2013-03-01,0.14,1.9,52.85368948188006,232.282,914.72998,110.14,1575.24
13412,2013-03-04,,,53.123382633846056,,916.679993,109.9,1573.95
13413,2013-03-05,,,53.6784611952148,,927.400024,110.42,1575.44
13414,2013-03-06,,,53.71785488973061,,929.960022,110.27,1583.69
13415,2013-03-07,,,53.71119562837116,,934.570007,110.42,1578.9
13416,2013-03-08,,,54.00053204850931,,942.5,108.91,1578.35
13417,2013-03-11,,,54.12439525467262,,942.51001,108.64,1581.0
13418,2013-03-12,,,53.99732185240116,,940.26001,108.48,1592.7
13419,2013-03-13,,,54.11668358815082,,943.900024,107.51,1587.8
13420,2013-03-14,,,54.37775028608086,,953.070007,108.1,1590.3
13421,2013-03-15,,,54.206932830771336,,952.47998,109.32,1592.45
13422,2013-03-18,,,53.902915076140246,,947.200012,108.54,1605.3
13423,2013-03-19,,,53.81202830622593,,942.849976,106.91,1613.4
13424,2013-03-20,,,54.23267047806529,,951.950012,108.27,1606.5
13425,2013-03-21,,,53.69945791853886,,943.919983,106.41,1614.7
13426,2013-03-22,,,54.00669684110765,,946.27002,106.51,1608.45
13427,2013-03-25,,,53.82000525733619,,945.849976,106.66,1605.4
13428,2013-03-26,,,54.21052012788622,,949.820007,107.1,1599.2
13429,2013-03-27,,,54.29133977054765,,950.23999,108.51,1605.4
13430,2013-03-28,,,54.6433370071545,,951.539978,108.46,1596.74
13431,2013-04-01,0.15,1.7,54.32857331417893,231.797,938.789978,108.76,1598.9
13432,2013-04-02,,,54.4855733824273,,934.299988,109.66,1575.85
13433,2013-04-03,,,53.82137606214536,,918.710022,107.82,1557.85
13434,2013-04-04,,,54.16184571574916,,925.659973,105.09,1553.32
13435,2013-04-05,,,53.95458856473366,,923.280029,103.98,1582.0
13436,2013-04-08,,,54.366252505988406,,931.48999,103.16,1573.7
13437,2013-04-09,,,54.46037204511333,,929.340027,104.08,1585.2
13438,2013-04-10,,,55.108058047922036,,946.090027,104.8,1558.75
13439,2013-04-11,,,55.424364056764986,,947.049988,103.62,1561.35
13440,2013-04-12,,,55.2482118470627,,942.849976,100.58,1478.85
13441,2013-04-15,,,53.77406289722575,,907.179993,99.32,1353.25
13442,2013-04-16,,,54.631504252552986,,923.299988,97.88,1368.9
13443,2013-04-17,,,53.92092729752001,,906.799988,96.84,1377.0
13444,2013-04-18,,,53.51212597167805,,901.51001,97.48,1391.25
13445,2013-04-19,,,54.05999412975813,,912.5,98.94,1404.35
13446,2013-04-22,,,54.21277316156448,,914.799988,99.07,1426.25
13447,2013-04-23,,,54.84062371925827,,929.359985,99.25,1413.35
13448,2013-04-24,,,54.90058404965359,,934.109985,100.71,1431.3
13449,2013-04-25,,,55.298718075415024,,940.280029,101.62,1467.85
13450,2013-04-26,,,55.1174417343971,,935.25,102.39,1463.0
13451,2013-04-29,,,55.45374973281695,,942.429993,102.88,1476.65
13452,2013-04-30,,,55.70409430805267,,947.460022,101.53,1477.1
13453,2013-05-01,0.11,1.7,55.139378119064006,231.893,924.210022,98.34,1457.6
13454,2013-05-02,,,55.65557159483433,,939.849976,100.32,1467.1
13455,2013-05-03,,,56.33858998400862,,954.419983,104.6,1470.7
13456,2013-05-06,,,56.43141252567109,,959.799988,105.0,1469.5
13457,2013-05-07,,,56.73993627452537,,967.820007,105.18,1452.6
13458,2013-05-08,,,57.00511977422917,,970.409973,103.79,1472.8
13459,2013-05-09,,,56.73576183353003,,966.26001,103.59,1458.2
13460,2013-05-10,,,57.133299612372916,,975.159973,101.31,1448.2
13461,2013-05-13,,,57.13911960487553,,973.789978,102.17,1430.55
13462,2013-05-14,,,57.80926958913354,,985.960022,102.7,1426.0
13463,2013-05-15,,,58.109992875442465,,988.539978,101.57,1392.9
13464,2013-05-16,,,57.70626732439651,,985.340027,104.27,1386.3
13465,2013-05-17,,,58.271481594580266,,996.280029,103.83,1359.2
13466,2013-05-20,,,58.24876344216992,,997.97998,104.55,1394.15
13467,2013-05-21,,,58.359561909405876,,998.780029,103.1,1376.3
13468,2013-05-22,,,57.62515086548594,,982.26001,102.14,1369.4
13469,2013-05-23,,,57.46769051204886,,984.280029,100.46,1391.2
13470,2013-05-24,,,57.35351056734373,,984.280029,101.24,1386.05
13471,2013-05-27,,,,,,,1394.78
13472,2013-05-28,,,57.7141793013532,,997.349976,103.77,1380.85
13473,2013-05-29,,,57.16026681348583,,986.960022,102.14,1392.95
13474,2013-05-30,,,57.387364125486535,,994.429993,101.79,1413.75
13475,2013-05-31,,,56.67734653083709,,984.150024,100.43,1386.9
13476,2013-06-01,0.09,1.6,,232.445,,,
13477,2013-06-03,,,56.78120954468422,,990.530029,101.63,1411.6
13478,2013-06-04,,,56.37512993108261,,981.969971,102.04,1399.9
13479,2013-06-05,,,55.629726987242435,,968.159973,103.51,1403.3
13480,2013-06-06,,,56.24962626126976,,979.460022,103.37,1413.65
13481,2013-06-07,,,56.905636971771585,,987.619995,104.07,1384.47
13482,2013-06-10,,,56.85172654593799,,992.669983,103.87,1386.9
13483,2013-06-11,,,56.22078284249525,,981.450012,101.5,1379.6
13484,2013-06-12,,,55.67272624158233,,972.309998,103.11,1388.4
13485,2013-06-13,,,56.543333586117896,,989.690002,103.38,1386.05
13486,2013-06-14,,,56.35605027978217,,981.380005,105.1,1390.7
13487,2013-06-17,,,56.8150623886147,,987.840027,105.8,1384.85
13488,2013-06-18,,,57.24252415877202,,999.98999,105.21,1368.4
13489,2013-06-19,,,56.20200676946598,,986.5,105.56,1351.3
13490,2013-06-20,,,54.71843099425301,,960.52002,102.72,1278.0
13491,2013-06-21,,,54.8024257271508,,963.679993,100.36,1297.25
13492,2013-06-24,,,54.254150645795214,,951.049988,99.8,1281.9
13493,2013-06-25,,,54.77430745985254,,961.26001,101.51,1277.35
13494,2013-06-26,,,55.252873051659996,,963.830017,100.62,1226.35
13495,2013-06-27,,,55.77400967297347,,979.919983,102.74,1200.75
13496,2013-06-28,,,55.52740944403669,,977.47998,102.49,1234.25
13497,2013-07-01,0.09,1.7,55.93658582134091,232.9,989.840027,103.19,1253.3
13498,2013-07-02,,,55.79184049192978,,989.469971,103.96,1242.5
13499,2013-07-03,,,55.79549570750931,,991.130005,106.12,1252.3
13500,2013-07-04,,,,,,,1250.3
13501,2013-07-05,,,56.310638803632365,,1005.390015,107.46,1223.8
13502,2013-07-08,,,56.581706425029296,,1009.25,107.75,1237.0
13503,2013-07-09,,,57.05959357399008,,1018.049988,107.9,1249.95
13504,2013-07-10,,,57.136673865694064,,1020.419983,108.43,1264.25
13505,2013-07-11,,,58.01382109950418,,1033.180054,108.18,1285.3
13506,2013-07-12,,,58.18573305153328,,1036.52002,109.03,1284.9
13507,2013-07-15,,,58.24594687767651,,1043.300049,109.05,1282.6
13508,2013-07-16,,,57.90434359629517,,1038.75,109.29,1292.6
13509,2013-07-17,,,58.08354279606239,,1042.530029,109.67,1276.0
13510,2013-07-18,,,58.422928666614965,,1050.27002,109.71,1285.1
13511,2013-07-19,,,58.59769318064917,,1050.47998,109.34,1296.35
13512,2013-07-22,,,58.70129282817892,,1053.410034,108.82,1335.9
13513,2013-07-23,,,58.565632440992026,,1052.199951,109.27,1348.1
13514,2013-07-24,,,58.171482759714124,,1043.829956,108.23,1321.3
13515,2013-07-25,,,58.3891375688755,,1054.180054,108.1,1333.65
13516,2013-07-26,,,58.31854609348204,,1048.51001,107.57,1333.9
13517,2013-07-29,,,58.07290473619233,,1040.660034,108.1,1327.6
13518,2013-07-30,,,58.18970078540885,,1043.51001,107.47,1327.3
13519,2013-07-31,,,58.280750045957774,,1045.26001,107.89,1323.1
13520,2013-08-01,0.08,1.8,59.16734129047912,233.456,1059.880005,109.94,1308.95
13521,2013-08-02,,,59.184905575215815,,1059.859985,109.63,1312.0
13522,2013-08-05,,,59.14098395173964,,1063.01001,109.81,1303.95
13523,2013-08-06,,,58.740316441525586,,1052.140015,108.77,1281.9
13524,2013-08-07,,,58.385936650504235,,1044.339966,108.39,1287.75
13525,2013-08-08,,,58.668328368015914,,1049.469971,107.32,1312.0
13526,2013-08-09,,,58.68496980284867,,1048.400024,108.49,1314.5
13527,2013-08-12,,,58.56435995607272,,1053.670044,109.28,1336.4
13528,2013-08-13,,,58.60608655402194,,1051.98999,110.69,1321.3
13529,2013-08-14,,,58.21015856564045,,1047.800049,110.26,1335.2
13530,2013-08-15,,,57.41180186815884,,1027.609985,111.58,1366.05
