Date,Price,Open,High,Low,Change %
1992-08-18,336.2,337.35,336.2,336.2,-0.31
1992-08-17,337.25,336.1,337.25,337.25,0.51
1992-08-14,335.55,335.25,335.55,335.55,0.13
1992-08-13,335.1,340.6,335.1,335.1,-1.51
1992-08-12,340.25,347.95,340.25,340.25,-2.2
1992-08-11,347.9,350.05,347.9,347.9,-0.64
1992-08-10,350.15,350.85,350.15,350.15,-0.13
1992-08-07,350.6,349.55,350.6,350.6,0.3
1992-08-06,349.55,349.75,349.55,349.55,-0.03
1992-08-05,349.65,353.05,349.65,349.65,-0.99
1992-08-04,353.15,353.35,353.15,353.15,-0.03
1992-08-03,353.25,358.25,353.25,353.25,-1.29
1992-07-31,357.85,356.95,357.85,357.85,0.31
1992-07-30,356.75,356.85,356.75,356.75,0.03
1992-07-29,356.65,359.2,356.65,356.65,-0.72
1992-07-28,359.25,359.25,359.25,359.25,0.34
1992-07-27,358.05,358.75,358.05,358.05,-0.4
1992-07-24,359.5,357.95,359.5,359.5,0.42
1992-07-23,358.0,359.35,358.0,358.0,-0.35
1992-07-22,359.25,357.55,359.25,359.25,0.45
1992-07-21,357.65,358.85,357.65,357.65,-0.35
1992-07-20,358.9,358.0,358.9,358.9,0.48
1992-07-17,357.2,352.5,357.2,357.2,1.33
1992-07-16,352.5,353.7,352.5,352.5,-0.34
1992-07-15,353.7,350.85,353.7,353.7,0.81
1992-07-14,350.85,349.25,350.85,350.85,0.54
1992-07-13,348.95,348.55,348.95,348.95,0.2
1992-07-10,348.25,348.45,348.25,348.25,-0.13
1992-07-09,348.7,347.35,348.7,348.7,0.39
1992-07-08,347.35,346.3,347.35,347.35,0.27
1992-07-07,346.4,346.55,346.4,346.4,-0.07
1992-07-06,346.65,346.15,346.65,346.65,0.12
1992-07-03,346.25,346.25,346.25,346.25,0.0
1992-07-02,346.25,344.15,346.25,346.25,0.61
1992-07-01,344.15,343.3,344.15,344.15,0.26
1992-06-30,343.25,343.75,343.25,343.25,-0.13
1992-06-29,343.7,342.5,343.7,343.7,0.34
1992-06-26,342.55,343.05,342.55,342.55,-0.15
1992-06-25,343.05,342.95,343.05,343.05,0.04
1992-06-24,342.9,344.2,342.9,342.9,-0.42
1992-06-23,344.35,343.45,344.35,344.35,0.26
1992-06-22,343.45,341.4,343.45,343.45,0.73
1992-06-19,340.95,342.45,340.95,340.95,-0.45
1992-06-18,342.5,341.55,342.5,342.5,0.26
1992-06-17,341.6,342.05,341.6,341.6,-0.16
1992-06-16,342.15,342.85,342.15,342.15,-0.18
1992-06-15,342.75,342.55,342.75,342.75,0.0
1992-06-12,342.75,340.25,342.75,342.75,0.73
1992-06-11,340.25,337.85,340.25,340.25,0.7
1992-06-10,337.9,338.05,337.9,337.9,-0.04
1992-06-09,338.05,338.3,338.05,338.05,-0.03
1992-06-08,338.15,338.8,338.15,338.15,-0.18
1992-06-05,338.75,338.75,338.75,338.75,0.0
1992-06-04,338.75,338.55,338.75,338.75,0.07
1992-06-03,338.5,338.75,338.5,338.5,-0.13
1992-06-02,338.95,337.75,338.95,338.95,0.33
1992-06-01,337.85,336.75,337.85,337.85,0.39
1992-05-29,336.55,337.2,336.55,336.55,-0.22
1992-05-28,337.3,337.85,337.3,337.3,-0.15
1992-05-27,337.8,338.2,337.8,337.8,-0.1
1992-05-26,338.15,338.45,338.15,338.15,-0.06
1992-05-25,338.35,337.95,338.35,338.35,0.15
1992-05-22,337.85,337.2,337.85,337.85,0.21
1992-05-21,337.15,337.9,337.15,337.15,-0.22
1992-05-20,337.9,337.9,337.9,337.9,0.03
1992-05-19,337.8,338.7,337.8,337.8,-0.25
1992-05-18,338.65,338.55,338.65,338.65,0.0
1992-05-15,338.65,340.35,338.65,338.65,0.3
1992-05-14,337.65,338.35,337.65,337.65,0.54
1992-05-13,335.85,336.45,335.85,335.85,0.25
1992-05-12,335.0,336.75,335.0,335.0,-0.45
1992-05-11,336.5,337.15,336.5,336.5,0.25
1992-05-08,335.65,337.75,335.65,335.65,0.06
1992-05-07,335.45,336.95,335.45,335.45,-0.39
1992-05-06,336.75,337.45,336.75,336.75,-0.09
1992-05-05,337.05,337.45,337.05,337.05,0.09
1992-05-04,336.75,338.5,336.75,336.75,-0.53
1992-05-01,338.55,338.65,338.55,338.55,0.42
1992-04-30,337.15,337.75,337.15,337.15,0.42
1992-04-29,335.75,336.95,335.75,335.75,-0.16
1992-04-28,336.3,337.75,336.3,336.3,0.04
1992-04-27,336.15,337.1,336.15,336.15,-0.1
1992-04-24,336.5,338.25,336.5,336.5,-0.55
1992-04-23,338.35,340.05,338.35,338.35,-0.09
1992-04-22,338.65,340.85,338.65,338.65,-0.5
1992-04-21,340.35,342.05,340.35,340.35,0.99
1992-04-20,337.0,338.15,337.0,337.0,-0.3
1992-04-17,338.0,338.25,338.0,338.0,0.19
1992-04-16,337.35,337.55,337.35,337.35,0.43
1992-04-15,335.9,341.31,335.9,335.9,-1.06
1992-04-14,339.5,339.75,339.5,339.5,0.04
1992-04-13,339.35,342.75,339.35,339.35,-0.5
1992-04-10,341.05,342.75,341.05,341.05,0.43
1992-04-09,339.6,339.6,339.6,339.6,0.52
1992-04-08,337.85,339.15,337.85,337.85,-0.21
1992-04-07,338.55,340.35,338.55,338.55,-0.44
1992-04-06,340.05,341.1,340.05,340.05,-0.25
1992-04-03,340.9,342.0,340.9,340.9,0.1
1992-04-02,340.55,343.15,340.55,340.55,-0.58
1992-04-01,342.55,345.0,342.55,342.55,-0.25
1992-03-31,343.4,344.95,343.4,343.4,0.45
1992-03-30,341.85,344.0,341.85,341.85,-0.18
1992-03-27,342.45,343.35,342.45,342.45,0.5
1992-03-26,340.75,341.55,340.75,340.75,-0.15
1992-03-25,341.25,343.25,341.25,341.25,0.49
1992-03-24,339.6,339.9,339.6,339.6,0.4
1992-03-23,338.25,339.25,338.25,338.25,-0.06
1992-03-20,338.45,340.1,338.45,338.45,-0.15
1992-03-19,338.95,339.85,338.95,338.95,0.09
1992-03-18,338.65,342.0,338.65,338.65,-0.56
1992-03-17,340.55,344.25,340.55,340.55,-0.87
1992-03-16,343.55,348.1,343.55,343.55,-0.98
1992-03-13,346.95,349.05,346.95,346.95,-0.13
1992-03-12,347.4,351.6,347.4,347.4,-0.83
1992-03-11,350.3,350.85,350.3,350.3,0.36
1992-03-10,349.05,349.55,349.05,349.05,0.0
1992-03-09,349.05,349.75,349.05,349.05,-0.13
1992-03-06,349.5,352.7,349.5,349.5,-0.63
1992-03-05,351.7,351.85,351.7,351.7,0.3
1992-03-04,350.65,350.95,350.65,350.65,0.01
1992-03-03,350.6,353.35,350.6,350.6,-0.27
1992-03-02,351.55,353.6,351.55,351.55,-0.44
1992-02-28,353.1,354.2,353.1,353.1,-0.18
1992-02-27,353.75,355.45,353.75,353.75,1.17
1992-02-26,349.65,350.1,349.65,349.65,0.01
1992-02-25,349.6,351.5,349.6,349.6,-0.1
1992-02-24,349.95,351.85,349.95,349.95,-0.37
1992-02-21,351.25,354.0,351.25,351.25,-0.59
1992-02-20,353.35,353.95,353.35,353.35,0.11
1992-02-19,352.95,354.05,352.95,352.95,-0.03
1992-02-18,353.05,354.95,353.05,353.05,-0.34
1992-02-17,354.25,354.75,354.25,354.25,0.25
1992-02-14,353.35,356.15,353.35,353.35,-0.63
1992-02-13,355.6,358.4,355.6,355.6,-0.61
1992-02-12,357.8,358.6,357.8,357.8,0.49
1992-02-11,356.05,357.05,356.05,356.05,0.11
1992-02-10,355.65,356.35,355.65,355.65,0.25
1992-02-07,354.75,357.25,354.75,354.75,-0.23
1992-02-06,355.55,357.05,355.55,355.55,-0.04
1992-02-05,355.7,356.65,355.7,355.7,-0.07
1992-02-04,355.95,356.85,355.95,355.95,-0.01
1992-02-03,356.0,357.85,356.0,356.0,-0.28
1992-01-31,357.0,359.35,357.0,357.0,0.73
1992-01-30,354.4,357.75,354.4,354.4,-0.58
1992-01-29,356.45,358.85,356.45,356.45,0.15
1992-01-28,355.9,357.15,355.9,355.9,0.24
1992-01-27,355.05,357.25,355.05,355.05,0.08
1992-01-24,354.75,356.75,354.75,354.75,-0.03
1992-01-23,354.85,359.75,354.85,354.85,-0.77
1992-01-22,357.6,358.35,357.6,357.6,-0.04
1992-01-21,357.75,358.63,357.75,357.75,-0.03
1992-01-20,357.85,361.05,357.85,357.85,1.06
1992-01-17,354.1,358.1,354.1,354.1,-0.69
1992-01-16,356.55,358.55,356.55,356.55,0.68
1992-01-15,354.15,356.55,354.15,354.15,-0.2
1992-01-14,354.85,355.95,354.85,354.85,0.25
1992-01-13,353.95,356.85,353.95,353.95,-0.67
1992-01-10,356.35,359.4,356.35,356.35,-0.25
1992-01-09,357.25,358.55,357.25,357.25,1.85
1992-01-08,350.75,351.65,350.75,350.75,0.34
1992-01-07,349.55,350.45,349.55,349.55,-0.06
1992-01-06,349.75,351.5,349.75,349.75,-0.29
1992-01-03,350.75,354.0,350.75,350.75,-0.48
1992-01-02,352.45,354.65,352.45,352.45,-0.52
1992-01-01,354.3,354.3,354.3,354.3,0.0
1991-12-31,354.3,354.7,354.3,354.3,0.38
1991-12-30,352.95,354.9,352.95,352.95,-0.3
1991-12-27,354.0,356.55,354.0,354.0,-0.34
1991-12-26,355.2,359.25,355.2,355.2,-0.99
1991-12-25,358.75,360.5,358.75,358.75,-0.22
1991-12-24,359.55,360.1,359.55,359.55,-0.01
1991-12-23,359.6,361.25,359.6,359.6,0.25
1991-12-20,358.7,359.6,358.7,358.7,0.27
1991-12-19,357.75,359.55,357.75,357.75,-0.36
1991-12-18,359.05,359.55,359.05,359.05,0.64
1991-12-17,356.75,359.25,356.75,356.75,-0.65
1991-12-16,359.1,360.65,359.1,359.1,-0.03
1991-12-13,359.2,360.2,359.2,359.2,0.34
1991-12-12,358.0,367.15,358.0,358.0,-2.24
1991-12-11,366.2,368.8,366.2,366.2,-0.56
1991-12-10,368.25,371.26,368.25,368.25,-0.19
1991-12-09,368.95,372.05,368.95,368.95,0.0
1991-12-06,368.95,370.25,368.95,368.95,0.6
1991-12-05,366.75,367.25,366.75,366.75,0.45
1991-12-04,365.1,366.5,365.1,365.1,0.4
1991-12-03,363.65,367.27,363.65,363.65,-0.79
1991-12-02,366.55,369.15,366.55,366.55,-0.37
1991-11-29,367.9,368.0,367.9,367.9,0.51
1991-11-28,366.05,368.1,366.05,366.05,-0.46
1991-11-27,367.75,368.75,367.75,367.75,0.57
1991-11-26,365.65,368.1,365.65,365.65,-0.58
1991-11-25,367.8,369.85,367.8,367.8,-0.31
1991-11-22,368.95,369.45,368.95,368.95,0.35
1991-11-21,367.65,370.05,367.65,367.65,1.02
1991-11-20,363.95,364.95,363.95,363.95,0.26
1991-11-19,363.0,364.75,363.0,363.0,0.74
1991-11-18,360.35,361.95,360.35,360.35,0.31
1991-11-15,359.25,360.25,359.25,359.25,1.17
1991-11-14,355.1,357.2,355.1,355.1,-0.35
1991-11-13,356.35,357.45,356.35,356.35,0.13
1991-11-12,355.9,356.55,355.9,355.9,0.15
1991-11-11,355.35,355.45,355.35,355.35,0.38
1991-11-08,354.0,355.25,354.0,354.0,0.1
1991-11-07,353.65,356.05,353.65,353.65,-0.27
1991-11-06,354.6,355.05,354.6,354.6,0.07
1991-11-05,354.35,357.3,354.35,354.35,-0.67
1991-11-04,356.75,356.95,356.75,356.75,0.39
1991-11-01,355.35,358.25,355.35,355.35,-0.73
1991-10-31,357.95,359.75,357.95,357.95,0.01
1991-10-30,357.9,361.26,357.9,357.9,-0.33
1991-10-29,359.1,359.35,359.1,359.1,0.14
1991-10-28,358.6,360.45,358.6,358.6,-0.53
1991-10-25,360.5,363.4,360.5,360.5,-0.37
1991-10-24,361.85,362.05,361.85,361.85,-0.08
1991-10-23,362.15,364.75,362.15,362.15,-0.3
1991-10-22,363.25,364.45,363.25,363.25,-0.01
1991-10-21,363.3,364.8,363.3,363.3,0.35
1991-10-18,362.05,362.65,362.05,362.05,0.54
1991-10-17,360.1,360.25,360.1,360.1,0.7
1991-10-16,357.6,358.15,357.6,357.6,0.04
1991-10-15,357.45,359.95,357.45,357.45,-0.24
1991-10-14,358.3,361.25,358.3,358.3,-0.33
1991-10-11,359.5,360.6,359.5,359.5,0.36
1991-10-10,358.2,360.75,358.2,358.2,-0.26
1991-10-09,359.15,359.35,359.15,359.15,0.62
1991-10-08,356.95,359.25,356.95,356.95,-0.54
1991-10-07,358.9,360.45,358.9,358.9,0.01
1991-10-04,358.85,359.25,358.85,358.85,0.29
1991-10-03,357.8,358.45,357.8,357.8,0.75
1991-10-02,355.15,357.95,355.15,355.15,0.3
1991-10-01,354.1,354.55,354.1,354.1,0.01
1991-09-30,354.05,356.25,354.05,354.05,1.37
1991-09-27,349.25,351.3,349.25,349.25,-0.44
1991-09-26,350.8,353.25,350.8,350.8,-0.51
1991-09-25,352.6,354.4,352.6,352.6,-0.33
1991-09-24,353.75,354.55,353.75,353.75,0.78
1991-09-23,351.0,351.0,351.0,351.0,0.7
1991-09-20,348.55,349.05,348.55,348.55,0.03
1991-09-19,348.45,350.85,348.45,348.45,0.06
1991-09-18,348.25,349.05,348.25,348.25,0.45
1991-09-17,346.7,347.45,346.7,346.7,0.62
1991-09-16,344.55,346.35,344.55,344.55,0.03
1991-09-13,344.45,345.35,344.45,344.45,0.06
1991-09-12,344.25,346.25,344.25,344.25,-0.35
1991-09-11,345.45,350.25,345.45,345.45,-1.23
1991-09-10,349.75,352.25,349.75,349.75,-0.33
1991-09-09,350.9,352.45,350.9,350.9,0.5
1991-09-06,349.15,349.55,349.15,349.15,0.66
1991-09-05,346.85,349.11,346.85,346.85,-0.63
1991-09-04,349.05,349.6,349.05,349.05,0.23
1991-09-03,348.25,350.35,348.25,348.25,0.07
1991-09-02,348.0,348.9,348.0,348.0,-0.16
1991-08-30,348.55,351.65,348.55,348.55,-0.83
1991-08-29,351.45,355.15,351.45,351.45,-0.86
1991-08-28,354.5,356.9,354.5,354.5,0.0
1991-08-27,354.5,355.75,354.5,354.5,-0.21
1991-08-26,355.25,355.75,355.25,355.25,0.4
1991-08-23,353.85,355.25,353.85,353.85,-0.2
1991-08-22,354.55,357.75,354.55,354.55,-0.39
1991-08-21,355.95,357.55,355.95,355.95,-0.07
1991-08-20,356.2,359.25,356.2,356.2,-0.75
1991-08-19,358.9,362.3,358.9,358.9,0.25
1991-08-16,358.0,358.75,358.0,358.0,0.2
1991-08-15,357.3,360.6,357.3,357.3,-0.15
1991-08-14,357.85,359.05,357.85,357.85,0.29
1991-08-13,356.8,358.3,356.8,356.8,-0.2
1991-08-12,357.5,358.95,357.5,357.5,-0.35
1991-08-09,358.75,359.35,358.75,358.75,0.57
1991-08-08,356.7,358.6,356.7,356.7,-0.07
1991-08-07,356.95,358.15,356.95,356.95,-0.08
1991-08-06,357.25,357.95,357.25,357.25,0.27
1991-08-05,356.3,357.35,356.3,356.3,-0.01
1991-08-02,356.35,363.75,356.35,356.35,-1.98
1991-08-01,363.55,365.55,363.55,363.55,-0.11
1991-07-31,363.95,364.75,363.95,363.95,0.05
1991-07-30,363.75,364.75,363.75,363.75,-0.11
1991-07-29,364.15,366.85,364.15,364.15,-0.57
1991-07-26,366.25,366.55,366.25,366.25,0.47
1991-07-25,364.55,366.9,364.55,364.55,0.0
1991-07-24,364.55,368.35,364.55,364.55,-0.8
1991-07-23,367.5,368.8,367.5,367.5,0.03
1991-07-22,367.4,371.29,367.4,367.4,-0.86
1991-07-19,370.6,371.0,370.6,370.6,0.39
1991-07-18,369.15,372.15,369.15,369.15,-0.11
1991-07-17,369.55,369.9,369.55,369.55,0.18
1991-07-16,368.9,369.3,368.9,368.9,-0.18
1991-07-15,369.55,369.85,369.55,369.55,0.28
1991-07-12,368.5,369.65,368.5,368.5,0.27
1991-07-11,367.5,370.0,367.5,367.5,-0.58
1991-07-10,369.65,371.85,369.65,369.65,0.11
1991-07-09,369.25,370.55,369.25,369.25,-0.27
1991-07-08,370.25,371.95,370.25,370.25,0.0
1991-07-05,370.25,371.45,370.25,370.25,0.14
1991-07-04,369.75,370.6,369.75,369.75,0.0
1991-07-03,369.75,370.75,369.75,369.75,0.53
1991-07-02,367.8,368.35,367.8,367.8,-0.12
1991-07-01,368.25,370.45,368.25,368.25,0.0
1991-06-28,368.25,371.15,368.25,368.25,0.61
1991-06-27,366.0,366.75,366.0,366.0,-0.03
1991-06-26,366.1,367.75,366.1,366.1,0.44
1991-06-25,364.5,365.45,364.5,364.5,0.26
1991-06-24,363.55,366.25,363.55,363.55,-0.93
1991-06-21,366.95,368.35,366.95,366.95,-0.34
1991-06-20,368.2,370.2,368.2,368.2,0.01
1991-06-19,368.15,368.85,368.15,368.15,0.11
1991-06-18,367.75,372.25,367.75,367.75,0.0
1991-06-17,367.75,368.2,367.75,367.75,0.34
1991-06-14,366.5,369.95,366.5,366.5,-0.77
1991-06-13,369.35,370.85,369.35,369.35,-0.15
1991-06-12,369.9,372.95,369.9,369.9,-0.16
1991-06-11,370.5,373.35,370.5,370.5,-0.66
1991-06-10,372.95,373.97,372.95,372.95,1.83
1991-06-07,366.25,368.15,366.25,366.25,0.22
1991-06-06,365.45,365.65,365.45,365.45,0.83
1991-06-05,362.45,363.25,362.45,362.45,0.11
1991-06-04,362.05,363.35,362.05,362.05,-0.12
1991-06-03,362.5,364.25,362.5,362.5,0.28
1991-05-31,361.5,363.25,361.5,361.5,-0.33
1991-05-30,362.7,364.45,362.7,362.7,0.62
1991-05-29,360.45,363.15,360.45,360.45,-0.77
1991-05-28,363.25,364.55,363.25,363.25,1.86
1991-05-27,356.6,357.5,356.6,356.6,0.1
1991-05-24,356.25,356.79,356.25,356.25,0.37
1991-05-23,354.95,356.25,354.95,354.95,-0.2
1991-05-22,355.65,358.45,355.65,355.65,-0.31
1991-05-21,356.75,357.25,356.75,356.75,0.03
1991-05-20,356.65,357.55,356.65,356.65,0.54
1991-05-17,354.75,356.4,354.75,354.75,-0.39
1991-05-16,356.15,360.35,356.15,356.15,-0.92
1991-05-15,359.45,361.55,359.45,359.45,0.01
1991-05-14,359.4,360.45,359.4,359.4,0.32
1991-05-13,358.25,360.08,358.25,358.25,0.39
1991-05-10,356.85,358.05,356.85,356.85,-0.39
1991-05-09,358.25,358.25,358.25,358.25,0.27
1991-05-08,357.3,357.9,357.3,357.3,0.18
1991-05-07,356.65,357.85,356.65,356.65,0.39
1991-05-06,355.25,355.6,355.25,355.25,0.4
1991-05-03,353.85,357.25,353.85,353.85,-0.35
1991-05-02,355.1,356.45,355.1,355.1,-0.25
1991-05-01,356.0,358.55,356.0,356.0,-0.17
1991-04-30,356.6,359.45,356.6,356.6,1.23
1991-04-29,352.25,354.35,352.25,352.25,-0.45
1991-04-26,353.85,355.0,353.85,353.85,-0.03
1991-04-25,353.95,357.0,353.95,353.95,-0.56
1991-04-24,355.95,357.25,355.95,355.95,-0.18
1991-04-23,356.6,357.95,356.6,356.6,-0.18
1991-04-22,357.25,357.95,357.25,357.25,0.17
1991-04-19,356.65,357.65,356.65,356.65,-0.27
1991-04-18,357.6,362.0,357.6,357.6,-0.93
1991-04-17,360.95,362.25,360.95,360.95,0.24
1991-04-16,360.1,361.85,360.1,360.1,-0.12
1991-04-15,360.55,362.25,360.55,360.55,0.17
1991-04-12,359.95,362.85,359.95,359.95,-0.58
1991-04-11,362.05,363.0,362.05,362.05,-0.39
1991-04-10,363.45,364.75,363.45,363.45,-0.19
1991-04-09,364.15,365.45,364.15,364.15,0.91
1991-04-08,360.85,361.75,360.85,360.85,0.5
1991-04-05,359.05,360.05,359.05,359.05,0.15
1991-04-04,358.5,359.9,358.5,358.5,-0.25
1991-04-03,359.4,360.05,359.4,359.4,0.55
1991-04-02,357.45,359.25,357.45,357.45,-0.43
1991-04-01,359.0,359.25,359.0,359.0,0.96
1991-03-29,355.6,356.25,355.6,355.6,-0.27
1991-03-28,356.55,357.05,356.55,356.55,0.37
1991-03-27,355.25,358.05,355.25,355.25,-0.48
1991-03-26,356.95,359.15,356.95,356.95,-0.47
1991-03-25,358.65,363.05,358.65,358.65,-1.08
1991-03-22,362.55,364.25,362.55,362.55,0.14
1991-03-21,362.05,364.25,362.05,362.05,-0.11
1991-03-20,362.45,365.55,362.45,362.45,-0.25
1991-03-19,363.35,366.35,363.35,363.35,0.28
1991-03-18,362.35,366.55,362.35,362.35,-0.58
1991-03-15,364.45,367.0,364.45,364.45,-0.14
1991-03-14,364.95,367.25,364.95,364.95,-0.52
1991-03-13,366.85,367.95,366.85,366.85,0.53
1991-03-12,364.9,365.95,364.9,364.9,-0.05
1991-03-11,365.1,370.4,365.1,365.1,-1.06
1991-03-08,369.0,371.15,369.0,369.0,0.56
1991-03-07,366.95,367.95,366.95,366.95,0.12
1991-03-06,366.5,369.85,366.5,366.5,0.69
1991-03-05,364.0,367.85,364.0,364.0,-0.83
1991-03-04,367.05,368.25,367.05,367.05,0.05
1991-03-01,366.85,368.45,366.85,366.85,0.19
1991-02-28,366.15,368.35,366.15,366.15,1.4
1991-02-27,361.1,362.15,361.1,361.1,0.8
1991-02-26,358.25,361.05,358.25,358.25,-0.28
1991-02-25,359.25,359.55,359.25,359.25,0.63
1991-02-22,357.0,361.55,357.0,357.0,-1.26
1991-02-21,361.55,364.75,361.55,361.55,-0.65
1991-02-20,363.9,365.55,363.9,363.9,0.07
1991-02-19,363.65,365.15,363.65,363.65,-0.08
1991-02-18,363.95,365.0,363.95,363.95,0.05
1991-02-15,363.75,368.25,363.75,363.75,-1.14
1991-02-14,367.95,369.35,367.95,367.95,0.25
1991-02-13,367.05,368.25,367.05,367.05,0.01
1991-02-12,367.0,370.45,367.0,367.0,0.2
1991-02-11,366.25,369.6,366.25,366.25,-0.89
1991-02-08,369.55,371.05,369.55,369.55,0.63
1991-02-07,367.25,369.65,367.25,367.25,1.35
1991-02-06,362.35,365.65,362.35,362.35,-0.96
1991-02-05,365.85,368.95,365.85,365.85,-0.68
1991-02-04,368.35,371.15,368.35,368.35,0.77
1991-02-01,365.55,369.75,365.55,365.55,-0.22
1991-01-31,366.35,370.65,366.35,366.35,-0.43
1991-01-30,367.95,376.45,367.95,367.95,-2.23
1991-01-29,376.35,378.15,376.35,376.35,-0.07
1991-01-28,376.6,378.35,376.6,376.6,0.2
1991-01-25,375.85,377.35,375.85,375.85,0.79
1991-01-24,372.9,378.4,372.9,372.9,-1.41
1991-01-23,378.25,382.55,378.25,378.25,-0.66
1991-01-22,380.75,381.95,380.75,380.75,0.37
1991-01-21,379.35,380.25,379.35,379.35,1.4
1991-01-18,374.1,386.5,374.1,374.1,0.03
1991-01-17,374.0,403.2,374.0,374.0,-7.28
1991-01-16,403.38,405.18,403.38,403.38,1.1
1991-01-15,399.0,401.55,399.0,399.0,0.06
1991-01-14,398.75,400.45,398.75,398.75,1.85
1991-01-11,391.5,394.08,391.5,391.5,0.47
1991-01-10,389.65,391.9,389.65,389.65,-0.54
1991-01-09,391.75,392.75,391.75,391.75,0.26
1991-01-08,390.75,394.35,390.75,390.75,-0.6
1991-01-07,393.1,394.65,393.1,393.1,2.02
1991-01-04,385.3,388.95,385.3,385.3,-0.37
1991-01-03,386.75,389.05,386.75,386.75,-0.49
1991-01-02,388.65,393.75,388.65,388.65,-1.11
1990-12-31,393.0,394.0,393.0,393.0,0.0
1990-12-28,393.0,394.05,393.0,393.0,2.12
1990-12-27,384.85,385.35,384.85,384.85,0.16
1990-12-26,384.25,386.25,384.25,384.25,-1.47
1990-12-25,390.0,390.75,390.0,390.0,1.69
1990-12-24,383.5,385.0,383.5,383.5,0.54
1990-12-21,381.45,384.85,381.45,381.45,-0.57
1990-12-20,383.65,388.05,383.65,383.65,-0.16
1990-12-19,384.25,385.05,384.25,384.25,2.17
1990-12-18,376.1,378.45,376.1,376.1,-0.17
1990-12-17,376.75,377.95,376.75,376.75,0.19
1990-12-14,376.05,376.85,376.05,376.05,0.74
1990-12-13,373.3,374.05,373.3,373.3,0.42
1990-12-12,371.75,373.5,371.75,371.75,-0.13
1990-12-11,372.25,375.05,372.25,372.25,-0.27
1990-12-10,373.25,375.45,373.25,373.25,1.0
1990-12-07,369.55,372.6,369.55,369.55,-0.48
1990-12-06,371.35,374.45,371.35,371.35,-0.5
1990-12-05,373.2,378.95,373.2,373.2,-0.76
1990-12-04,376.05,380.95,376.05,376.05,0.13
1990-12-03,375.55,382.65,375.55,375.55,-1.75
1990-11-30,382.25,389.35,382.25,382.25,-1.32
1990-11-29,387.35,389.75,387.35,387.35,0.62
1990-11-28,384.95,387.85,384.95,384.95,-0.05
1990-11-27,385.15,386.65,385.15,385.15,-0.34
1990-11-26,386.45,388.45,386.45,386.45,0.6
1990-11-23,384.15,384.85,384.15,384.15,1.03
1990-11-22,380.25,381.25,380.25,380.25,0.24
1990-11-21,379.35,381.25,379.35,379.35,0.42
1990-11-20,377.75,382.05,377.75,377.75,-1.05
1990-11-19,381.75,383.4,381.75,381.75,0.69
1990-11-16,379.15,380.7,379.15,379.15,0.03
1990-11-15,379.05,380.05,379.05,379.05,0.42
1990-11-14,377.45,385.85,377.45,377.45,-2.02
1990-11-13,385.25,386.15,385.25,385.25,0.96
1990-11-12,381.6,385.0,381.6,381.6,-0.79
1990-11-09,384.65,388.8,384.65,384.65,-0.67
1990-11-08,387.25,388.0,387.25,387.25,0.17
1990-11-07,386.6,389.55,386.6,386.6,0.32
1990-11-06,385.35,386.25,385.35,385.35,1.69
1990-11-05,378.95,388.05,378.95,378.95,0.65
1990-11-02,376.5,381.75,376.5,376.5,-1.32
1990-11-01,381.55,383.85,381.55,381.55,0.36
1990-10-31,380.2,382.55,380.2,380.2,0.38
1990-10-30,378.75,380.65,378.75,378.75,1.19
1990-10-29,374.3,374.55,374.3,374.3,0.82
1990-10-26,371.25,378.5,371.25,371.25,-1.38
1990-10-25,376.45,377.45,376.45,376.45,0.72
1990-10-24,373.75,374.55,373.75,373.75,0.75
1990-10-23,370.95,373.75,370.95,370.95,0.32
1990-10-22,369.75,375.35,369.75,369.75,-0.86
1990-10-19,372.95,376.0,372.95,372.95,0.42
1990-10-18,371.38,371.38,371.38,371.38,1.32
1990-10-17,366.55,368.05,366.55,366.55,1.16
1990-10-16,362.35,376.75,362.35,362.35,-3.57
1990-10-15,375.75,388.25,375.75,375.75,-3.22
1990-10-12,388.25,391.35,388.25,388.25,-0.74
1990-10-11,391.15,392.05,391.15,391.15,0.58
1990-10-10,388.88,394.38,388.88,388.88,-0.41
1990-10-09,390.5,398.4,390.5,390.5,-0.89
1990-10-08,394.0,396.85,394.0,394.0,-0.06
1990-10-05,394.25,396.75,394.25,394.25,0.25
1990-10-04,393.25,399.3,393.25,393.25,-0.35
1990-10-03,394.62,395.48,394.62,394.62,1.43
1990-10-02,389.05,390.25,389.05,389.05,0.13
1990-10-01,388.55,404.25,388.55,388.55,-3.62
1990-09-28,403.15,409.25,403.15,403.15,-0.52
1990-09-27,405.25,407.75,405.25,405.25,-0.52
1990-09-26,407.38,408.48,407.38,407.38,1.49
1990-09-25,401.4,408.5,401.4,401.4,-0.55
1990-09-24,403.62,404.07,403.62,403.62,3.69
1990-09-21,389.25,393.85,389.25,389.25,-0.13
1990-09-20,389.75,389.75,389.75,389.75,1.01
1990-09-19,385.85,388.8,385.85,385.85,-0.77
1990-09-18,388.85,394.55,388.85,388.85,-0.49
1990-09-17,390.75,391.05,390.75,390.75,1.4
1990-09-14,385.35,388.75,385.35,385.35,0.42
1990-09-13,383.75,385.1,383.75,383.75,0.29
1990-09-12,382.65,384.2,382.65,382.65,0.47
1990-09-11,380.85,383.45,380.85,380.85,0.33
1990-09-10,379.6,388.8,379.6,379.6,-2.68
1990-09-07,390.05,391.36,390.05,390.05,-0.05
1990-09-06,390.25,391.0,390.25,390.25,0.39
